model,total_iterations,avg_iter_time_sec
linear,32,53.06121604796499
quadratic,22,134.4796981299296
mixture_linear_kle,27,92.35709144547582
mixture_linear_hep,30,92.05631074709818
mixture_quadratic_kle,26,336.27517228380134
mixture_quadratic_hep,23,288.0069773826019
saa_10,49,103.88958324697249
saa_20,30,58.40096086064975
saa_50,27,62.63931968853016
saa_100,26,81.48800697349586
saa_200,23,113.9168698489666
saa_500,35,231.85525189981396
