model,total_iterations,avg_iter_time_sec
linear,31,0.17193935452509793
quadratic,27,0.8057373497048738
mixture_linear_kle,44,2.0225622804242778
mixture_linear_hep,19,5.8163566859439015
mixture_quadratic_kle,33,65.1764941228356
mixture_quadratic_hep,14,96.99726928005528
saa_10,30,0.10785260832247635
saa_100,36,0.7761833418885039
saa_1000,41,7.633964843854944
saa_10000,43,70.74694065309974
