iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.27299584185307657,0.029671212279565942,nan,127836.3671875,127825.5,127838.3359375,127836.3671875,127836.3671875,127836.3671875
2,0.2596158213871961,0.02258218911071489,67.47569413669407,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
3,0.2556143171717719,0.010924895087953908,67.68127079121768,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
4,0.25042308082967196,0.011253160166061732,67.68876596400514,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
5,0.20808958452485293,0.019084868964487012,67.36892816703767,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
6,0.17279025955023597,0.006050842336588966,67.53037289902568,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
7,0.17105609964402446,0.009253913549099421,67.46448704693466,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
8,0.1681794513947021,0.0027616109482500656,65.57691275281832,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
9,0.16701659764982046,0.0025954941331709632,63.340322154108435,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
10,0.1667497930072521,0.002953184303917835,63.34191128984094,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
11,0.16645655850582036,0.0018902771038034095,63.34124676324427,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
12,0.16629106428363877,0.0005280089608461929,63.222321410197765,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
13,0.16624872061414964,0.001048777562222057,63.248790772631764,127836.3671875,127825.5,127836.3671875,127836.3671875,127836.3671875,127836.3671875
