iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.2716190022815392,0.03343610639436134,nan,2775.08984375,2810.78515625,2775.08984375,2775.08984375,2775.08984375,2775.08984375
2,0.2327715073803689,0.011642614692470141,0.03815801069140434,2775.15234375,2810.78515625,2775.15234375,2775.15234375,2775.15234375,2775.15234375
3,0.22601121833954907,0.016472569742278117,0.03791559813544154,2775.15234375,2810.78515625,2775.15234375,2775.15234375,2775.15234375,2775.15234375
4,0.19259710715308045,0.007446361217907098,0.0765974149107933,2775.15234375,2810.78515625,2775.15234375,2775.15234375,2775.15234375,2775.15234375
5,0.11151547316536216,0.027991134350426886,0.0434630629606545,2775.15234375,2810.78515625,2775.15234375,2775.15234375,2775.15234375,2775.15234375
6,0.08649915090239632,0.014531489669513138,0.03754551522433758,2775.15234375,2810.78515625,2775.15234375,2775.15234375,2775.15234375,2775.15234375
7,0.07899708827684897,0.003231516748725935,0.03719008108600974,2775.15234375,2810.78515625,2775.15234375,2775.15234375,2775.15234375,2775.15234375
8,0.07784529199325549,0.0049684416893109665,0.03841923410072923,2775.15234375,2810.78515625,2775.15234375,2775.15234375,2775.15234375,2775.15234375
9,0.07603954541614526,0.003241960363005823,0.039534763898700476,2775.15625,2810.78515625,2775.15234375,2775.15234375,2775.15234375,2775.15625
10,0.07548950049486652,0.00225925110915537,0.038438403978943825,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
11,0.07523605924432601,0.000370922091034054,0.03987237811088562,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
12,0.07517315547747352,0.000769748804264672,0.08249476179480553,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
13,0.07506620527881219,0.0010162682061798359,0.039066468831151724,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
14,0.07495504853878525,0.0006860321469901013,0.03973842738196254,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
15,0.07474720819780961,0.0006422665741575542,0.03950379369780421,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
16,0.07460857456877312,0.0010819510165882042,0.03979738708585501,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
17,0.07447701396128194,0.0008840533368664293,0.03999666916206479,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
18,0.07439863937695079,0.00020754977913913536,0.036889937706291676,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
19,0.07436047928170648,0.0006084771989991641,0.04608205799013376,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
20,0.07433416919101994,0.0005817136435768448,0.039856377989053726,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
21,0.07432489085402598,0.0011390008721588788,0.07948868302628398,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
22,0.07426940827639368,0.000726529643851942,0.03934240201488137,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
23,0.07422471481151827,0.0004860439849396401,0.036615726072341204,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
24,0.07421742639003145,0.00014139334977902475,0.07809117902070284,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
25,0.07420557331375188,0.00011607184752591666,0.04465427389368415,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
26,0.07419092997818634,0.000123284592066179,0.04004816012457013,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
27,0.0741765970001479,8.866313031022698e-05,0.07430214202031493,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
28,0.07415662703222264,6.94218240017244e-05,0.037949839141219854,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
29,0.07413840288069165,6.628471632006227e-05,0.037670735735446215,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
30,0.07413470821717363,6.201626336049996e-05,0.0770801599137485,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
31,0.07413150774311814,2.8199692569868956e-05,0.03842555312439799,2775.15625,2810.78515625,2775.15625,2775.15625,2775.15625,2775.15625
