iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.27368838228696946,0.029614524699650306,nan,127608.59375,127595.84375,127608.59375,127608.59375,127608.59375,127608.59375
2,0.2589456134039045,0.02096169121752131,6.80954158725217,127605.640625,127595.84375,127608.59375,127605.640625,127605.640625,127605.640625
3,0.2549162458740522,0.01087770089884891,6.824318615719676,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
4,0.2483055678731242,0.011571671870747783,6.691891119349748,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
5,0.2088169319337977,0.02013175694241923,6.697772367857397,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
6,0.17122361091094115,0.0050673305220026825,6.7990961340256035,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
7,0.16926947568612474,0.013145769491031502,6.70155429514125,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
8,0.16702563940159942,0.005909276090765258,6.81838014582172,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
9,0.165267549748872,0.0022010862720124066,6.702625511214137,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
10,0.16494188585031577,0.003313268657810798,6.703063274733722,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
11,0.164579203547442,0.0036649883972151034,6.790532694198191,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
12,0.16403137066458168,0.0022915628637656814,6.693957515060902,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
13,0.1638569738154959,0.0004794112877371908,6.6731535866856575,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
14,0.16383530840090219,0.0004782191778564457,6.794182921294123,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
15,0.16380549919871829,0.000876974582270061,6.662293609697372,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
16,0.1637340187947816,0.0015783358933608126,6.771529575344175,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
17,0.16360262450565885,0.0021861526478704906,6.694576920941472,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
18,0.16341754537671777,0.0017920312241790969,6.658000397030264,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
19,0.163400017761569,0.0024711952781294524,13.509684699587524,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
20,0.16330284797818423,0.0009546600549419384,6.7316257590427995,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
21,0.16328340345230882,0.00022039176162643524,6.713098355103284,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
22,0.16327982906635832,0.00023568048139618587,6.717576358933002,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
23,0.163276137746699,0.00031096418556455716,6.787685226183385,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
24,0.16326501170782376,0.0004049542740073939,6.697423179168254,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
25,0.16324534230828658,0.0003780111858001399,6.649908726569265,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
26,0.16321503446323585,0.00048119273987561826,6.8140529980883,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
27,0.16318419481974636,0.0006112964475177282,13.41197609435767,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
28,0.1631533585213018,0.00040419375315097264,6.744062209967524,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
29,0.1631421588492122,0.00023171513991095222,6.698348757810891,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
30,0.16313638743367853,0.00013304666233335705,6.781663941219449,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
31,0.16313489724323138,0.00020336284098939998,13.495816165581346,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
32,0.16313270919675754,0.0001987437992190998,6.749493524432182,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
33,0.16311449229073627,0.0002087303460960857,6.694363599643111,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
34,0.16311075999504843,0.00024384759446164739,13.44392642332241,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
35,0.16308966810415673,0.00016015970972995544,6.678405351936817,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
36,0.16307480965495696,8.528916895526672e-05,6.718278734944761,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
37,0.16306452967527837,5.523284606242017e-05,6.740982738789171,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
38,0.163058623285643,6.163330770952757e-05,6.690237929113209,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
39,0.16305720098598556,0.00017276073893167265,13.501315060071647,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
40,0.16305363712465273,7.740990737442385e-05,6.702275527175516,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
41,0.1630520483942077,4.0834000911958655e-05,6.724441595841199,127605.640625,127595.84375,127605.640625,127605.640625,127605.640625,127605.640625
