iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
27,0.1551743743373125,0.0002813888419357634,1.7967789801768959,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
28,0.15517004918397453,0.00020687195124398857,1.8101439089514315,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
29,0.15516686268043117,0.0005772445051279678,3.6498170141130686,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
30,0.1551597007372872,0.00038697167676862406,1.8005010257475078,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
31,0.1551470904368046,0.000162491882708549,1.8091549002565444,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
32,0.15514233544999517,0.00023425395163397686,1.8074766625650227,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
33,0.15513063232712537,0.0003372134024365809,1.794707310386002,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
34,0.15510727002092908,0.0003770080577973284,1.8096545040607452,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
35,0.15506917632268535,0.0006275337858049195,1.8061779206618667,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
36,0.15505890796427207,0.0002126749578877584,1.795674049295485,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
37,0.15505467038217535,0.00016376718399185937,1.8446026230230927,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
38,0.15505203367001416,0.00011370383950853245,3.5713702347129583,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
39,0.1550482291549096,5.5202761000655244e-05,1.8076440752483904,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
40,0.15503997386709134,0.00016951140661762698,1.7960191816091537,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
41,0.15503817895065447,0.0006050296648122155,1.7883718684315681,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
42,0.15503314943952332,0.00019949364354046925,1.797466036863625,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
43,0.15503143748793907,3.27848305321725e-05,1.7870322950184345,3316.8828125,3333.37890625,3316.8828125,3316.8828125,3316.8828125,3316.8828125
