iteration,model_cost,projected_grad_inf_norm,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.24823171414753759,0.010832483593290521,nan,1970.546875,1996.41015625,1970.54296875,1970.54296875,1970.54296875,1970.546875
2,0.021053346662174344,0.0024268815941345372,213.90959520079195,1970.55078125,1996.41015625,1970.546875,1970.546875,1970.546875,1970.55078125
3,0.02047029250114134,0.0004571076000789624,440.0603824937716,1970.55078125,1996.41015625,1970.55078125,1970.55078125,1970.55078125,1970.55078125
4,0.020341773453717533,0.00019492508818544382,180.92511752713472,1970.55078125,1996.41015625,1970.55078125,1970.55078125,1970.55078125,1970.55078125
5,0.02032196919386624,5.0725708070214515e-05,369.1482325140387,1970.55078125,1996.41015625,1970.55078125,1970.55078125,1970.55078125,1970.55078125
