iteration,model_cost,projected_grad_inf_norm,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.24831834955577708,0.010536644746752836,nan,1697.18359375,1691.734375,1696.625,1697.16796875,1697.16796875,1697.18359375
2,0.004158815031220761,0.006403541075207279,0.64393107034266,1697.3125,1691.734375,1697.3046875,1697.30859375,1697.30859375,1697.3125
3,0.0001485551012489522,0.00013329905411628982,1.284759420901537,1697.37109375,1691.734375,1697.31640625,1697.3671875,1697.3671875,1697.37109375
4,0.00012198778217569426,5.893119939004873e-05,0.5982818333432078,1697.3828125,1691.734375,1697.37109375,1697.375,1697.375,1697.3828125
