iteration,model_cost,projected_grad_inf_norm,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.24825588674603757,0.010812454078857961,nan,1756.29296875,1746.39453125,1756.28515625,1756.29296875,1756.29296875,1756.29296875
2,0.12342140391073025,0.007305501263244426,171.70284328702837,1756.9609375,1746.39453125,1756.84375,1756.9609375,1756.9609375,1756.9609375
3,0.02293336832784919,0.006329062481914667,43.32547578960657,1756.9609375,1746.39453125,1756.9609375,1756.9609375,1756.9609375,1756.9609375
4,0.0195744150286417,0.0002156183509071186,86.4437546627596,1757.0234375,1746.39453125,1756.96484375,1757.0234375,1757.0234375,1757.0234375
5,0.01949849494042595,5.634200821336816e-05,43.642536108382046,1757.02734375,1746.39453125,1757.0234375,1757.0234375,1757.0234375,1757.02734375
