iteration,model_cost,projected_grad_inf_norm,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.24829963138494,0.010670279971367328,nan,1755.76171875,1746.39453125,1755.74609375,1755.76171875,1755.76171875,1755.76171875
2,0.12500028605067162,0.0074861921818362405,7.949473771266639,1755.859375,1746.39453125,1755.8515625,1755.85546875,1755.85546875,1755.859375
3,0.009632418029500805,0.006645451822770067,2.175729900598526,1755.8671875,1746.39453125,1755.859375,1755.859375,1755.859375,1755.8671875
4,0.00585602629140426,0.0004407415498151494,4.215026391670108,1755.87890625,1746.39453125,1755.875,1755.875,1755.875,1755.87890625
5,0.005794513034441505,0.00025338814569894033,2.002339988015592,1755.87890625,1746.39453125,1755.87890625,1755.87890625,1755.87890625,1755.87890625
6,0.005756805802051232,3.411858474722121e-05,4.0017064064741135,1755.890625,1746.39453125,1755.88671875,1755.88671875,1755.88671875,1755.890625
