iteration,model_cost,projected_grad_inf_norm,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.24822702488385576,0.010851426080881058,nan,1891.53125,1920.65625,1891.52734375,1891.52734375,1891.52734375,1891.53125
2,0.02141699825356765,0.002443147984207869,109.91778330691159,1891.53125,1920.65625,1891.53125,1891.53125,1891.53125,1891.53125
3,0.020812948670108737,0.0005106764573539288,220.99056295491755,1891.53125,1920.65625,1891.53125,1891.53125,1891.53125,1891.53125
4,0.02067778748019959,0.00023559443691554456,89.84904402215034,1891.53125,1920.65625,1891.53125,1891.53125,1891.53125,1891.53125
5,0.020652436795432237,4.7476827589401574e-05,180.63171822484583,1891.53515625,1920.65625,1891.53515625,1891.53515625,1891.53515625,1891.53515625
