iteration,model_cost,projected_grad_inf_norm,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.24828102896303036,0.010648855606284247,nan,1754.69921875,1746.39453125,1754.1015625,1754.3515625,1754.3515625,1754.69921875
2,0.009653027111806736,0.0065837576286024895,1.6599887739866972,1755.16796875,1746.39453125,1754.69921875,1754.8984375,1754.8984375,1755.16796875
3,0.005649788997654211,0.00013614183710019173,3.4435995370149612,1755.36328125,1746.39453125,1755.21875,1755.28515625,1755.28515625,1755.36328125
4,0.005628861067173151,2.6018977115969673e-05,1.6294637098908424,1755.4921875,1746.39453125,1755.36328125,1755.43359375,1755.43359375,1755.4921875
