iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.9843507830471987,1.0,0.0001,nan,6827.25,7084.05859375,6827.25,6827.25,6827.25,6827.25
2,0.22921780528065056,1.0,0.0001,222.7414822736755,6827.25,7084.05859375,6827.25,6827.25,6827.25,6827.25
3,0.19115786756035288,1.0,0.0001,668.0598983485252,6827.25,7084.05859375,6827.25,6827.25,6827.25,6827.25
4,0.1898557725928192,0.19418519054021632,0.0001,350.5770586542785,6827.25,7084.05859375,6827.25,6827.25,6827.25,6827.25
5,0.18525209921161553,18.999999999999982,0.0001,72.97305693849921,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
6,0.18294072091932115,18.999999999999982,0.0001,66.10277338325977,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
7,0.1744991723984581,1.0,0.0001,32.06621146667749,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
8,0.16814788410106452,18.999999999999982,0.0001,96.96846399642527,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
9,0.16582500100734446,1.0,0.0001,32.40668246522546,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
10,0.1600421062823914,17.547455809313043,0.0001,96.47747033741325,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
11,0.1586213110172333,1.0,0.0001,32.04343045130372,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
12,0.1552769292690144,17.639252812098526,0.0001,64.29356680065393,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
13,0.15365816215394915,15.776767410888649,0.0001,32.090769917704165,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
14,0.15105926811619128,1.0,0.0001,32.1384474914521,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
15,0.14777819829746533,3.26433038285451,0.0001,64.0852918215096,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
16,0.14771461753686382,18.999999999999982,0.0001,64.06342691276222,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
17,0.14599058604401122,16.000433812799734,0.0001,31.98550286423415,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
18,0.14308730614131404,1.0,0.0001,32.216505960561335,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
19,0.14147689897157667,13.339308727964166,0.0001,64.33468053117394,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
20,0.14047926470126193,18.742730853952054,0.0001,32.11726147029549,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
