iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,1.1326594731323658,0.6000000000000003,0.0001,nan,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
2,1.1128188220226465,0.4000000000000006,0.0001,53.04519947618246,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
3,0.980509489340365,0.20000000000000073,0.0001,52.97976472042501,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
4,0.8778474643211789,0.1585846728076121,0.0001,108.07930840644985,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
5,0.7988264527352955,0.3999999999999988,0.0001,108.07853036746383,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
6,0.7543752607818413,0.7999999999999983,0.0001,53.13105667941272,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
7,0.6347467266448005,0.19999999999999907,0.0001,54.076805559918284,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
8,0.6187591706651887,0.9999999999999984,0.0001,53.553434192202985,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
9,0.5732094138670335,0.3999999999999988,0.0001,54.01928397919983,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
10,0.5724556373989533,0.20000000000000073,0.0001,107.91505554504693,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
11,0.5720532200414209,0.19999999999999885,0.0001,54.19433790259063,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
12,0.571256994815351,0.16191773487071393,0.0001,53.9309337195009,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
13,0.5712546490867513,0.012361234881738896,0.0001,216.41384792421013,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
14,0.5712086618559645,0.01222087391207218,0.0001,54.151126691140234,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
15,0.5660563821578297,0.0057895953932916785,0.0001,54.38364588748664,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
16,0.5613717462776266,0.005170208635786174,0.0001,53.46306424308568,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
17,0.5540256347365469,0.19999999999999907,0.0001,54.759544875472784,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
18,0.5536295998757362,0.021534407910055862,0.0001,109.54128569830209,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
19,0.5519117756039068,0.02073099262503479,0.0001,53.77998461108655,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
20,0.5474560632169968,0.20000000000000073,0.0001,109.69303589314222,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
21,0.5472031197951647,0.0036795546512162396,0.0001,54.059187398292124,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
22,0.5464195652115582,0.0032466720656007253,0.0001,53.872334096580744,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
23,0.5457275599871669,0.20000000000000073,0.0001,107.8030043952167,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
24,0.5453343683532769,0.003206025757021567,0.0001,53.748360151425004,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
25,0.5449828676502652,0.0032230900714033646,0.0001,107.85802424605936,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
26,0.5449595262609558,0.0744802444146575,0.0001,216.46387790050358,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
27,0.5445363176161062,0.014990013851919039,0.0001,53.73371646832675,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
28,0.54412638868819,0.20000000000000073,0.0001,54.7708557844162,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
29,0.5437903796694158,0.0032568255478421524,0.0001,54.68753976840526,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
30,0.5437131026402013,0.031454902896197234,0.0001,327.5827266955748,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
31,0.543539404840149,0.015145971402876135,0.0001,54.84372511319816,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
32,0.5432220605155563,0.19999999999999907,0.0001,54.506264940835536,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
33,0.5431969964361333,0.0029753614020134804,0.0001,164.34237791784108,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
34,0.5431872433531933,0.05572621776148501,0.0001,217.70160802453756,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
35,0.5431851300447553,0.18442994896978226,0.0001,217.79653883725405,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
36,0.5431319264204502,0.13432117771579644,0.0001,273.0606845822185,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
37,0.5431311056048087,0.07393573380289409,0.0001,164.23346009012312,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
38,0.5431176755521645,0.04090035136915615,0.0001,54.95704042632133,6827.4375,7084.05859375,6827.4375,6827.4375,6827.4375,6827.4375
