iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,1.1785018416688753,0.9999999999999984,0.0001,nan,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
2,1.0641771903921355,1.0,0.0001,157.98767188936472,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
3,0.9903330216885808,0.9999999999999984,0.0001,368.956426942721,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
4,0.9901581085509822,1.0,0.0001,210.57677465025336,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
5,0.8710043331599738,0.9999999999999984,0.0001,105.31216592900455,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
6,0.742706317993186,0.9999999999999984,0.0001,53.45315589476377,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
7,0.7359662479725871,0.9999999999999984,0.0001,52.76631265133619,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
8,0.7306982487765922,0.9999999999999984,0.0001,52.60673107486218,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
9,0.7235125038635498,0.9999999999999984,0.0001,52.73292310163379,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
10,0.7133011890838585,0.9999999999999984,0.0001,52.49093706533313,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
11,0.7060015895725118,0.9999999999999984,0.0001,52.659175210632384,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
12,0.7026272618284636,0.9999999999999984,0.0001,52.53832570556551,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
13,0.698720749143523,0.9999999999999984,0.0001,52.586066108196974,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
14,0.6916418156006156,0.9999999999999984,0.0001,52.38745232857764,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
15,0.587995361615345,0.9999999999999984,0.0001,313.9492224063724,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
16,0.5863380207922991,0.17413846780790376,0.0001,532.4172165878117,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
17,0.5299605098944681,0.9999999999999984,0.0001,53.44703789521009,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
18,0.4874591711574824,0.9999999999999984,0.0001,53.1579701108858,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
19,0.46658726827897834,0.9999999999999984,0.0001,52.677406404167414,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
20,0.45367246972454367,0.9999999999999984,0.0001,52.426411918364465,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
21,0.44946108355899606,0.9999999999999984,0.0001,53.057210261933506,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
22,0.4404754286896943,0.9999999999999984,0.0001,106.18229918461293,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
23,0.42157808159459287,0.9999999999999984,0.0001,53.11325701419264,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
24,0.4053688748818667,0.9999999999999984,0.0001,213.24849915597588,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
25,0.3987441445452384,0.9999999999999984,0.0001,318.991538932547,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
26,0.39858416816933057,0.7569922216637206,0.0001,272.20822286233306,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
27,0.3820834633403978,1.0,0.0001,53.100497867912054,6827.25390625,7084.05859375,6827.25390625,6827.25390625,6827.25390625,6827.25390625
