iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,1.0087309342349138,0.6000000000000003,0.0001,nan,6827.328125,7084.05859375,6827.32421875,6827.32421875,6827.32421875,6827.328125
2,0.9919054727620481,0.20000000000000073,0.0001,43.189517815597355,6827.328125,7084.05859375,6827.328125,6827.328125,6827.328125,6827.328125
3,0.8207351840912007,0.5999999999999985,0.0001,86.67892386950552,6827.33203125,7084.05859375,6827.33203125,6827.33203125,6827.33203125,6827.33203125
4,0.7611354636700223,0.5999999999999985,0.0001,43.374318204820156,6827.33203125,7084.05859375,6827.33203125,6827.33203125,6827.33203125,6827.33203125
5,0.7050566432300861,0.9999999999999984,0.0001,86.82957202475518,6827.33984375,7084.05859375,6827.3359375,6827.3359375,6827.3359375,6827.33984375
6,0.5172349089582395,0.20000000000000073,0.0001,43.385698796249926,6827.33984375,7084.05859375,6827.33984375,6827.33984375,6827.33984375,6827.33984375
7,0.48976962741022423,0.20000000000000073,0.0001,130.33065076358616,6827.33984375,7084.05859375,6827.33984375,6827.33984375,6827.33984375,6827.33984375
8,0.48849970329281295,0.19999999999999885,0.0001,88.66594788525254,6827.34375,7084.05859375,6827.34375,6827.34375,6827.34375,6827.34375
9,0.4824251665437308,0.19999999999999885,0.0001,87.0757848136127,6827.34375,7084.05859375,6827.34375,6827.34375,6827.34375,6827.34375
10,0.47957061926956474,0.5999999999999985,0.0001,306.2198410592973,6827.3515625,7084.05859375,6827.3515625,6827.3515625,6827.3515625,6827.3515625
11,0.4791569061899928,0.20000000000000073,0.0001,43.64317627809942,6827.35546875,7084.05859375,6827.3515625,6827.3515625,6827.3515625,6827.35546875
12,0.4775587602369777,0.19999999999999885,0.0001,130.9298438578844,6827.35546875,7084.05859375,6827.35546875,6827.35546875,6827.35546875,6827.35546875
13,0.4774991068891889,0.07095184318679548,0.0001,130.70689789019525,6827.359375,7084.05859375,6827.35546875,6827.35546875,6827.35546875,6827.359375
14,0.47742413440214004,0.19999999999999885,0.0001,43.41920406743884,6827.359375,7084.05859375,6827.359375,6827.359375,6827.359375,6827.359375
15,0.47568799670963224,0.19999999999999885,0.0001,43.57524874433875,6827.359375,7084.05859375,6827.359375,6827.359375,6827.359375,6827.359375
16,0.4656384303694207,0.20000000000000073,0.0001,43.80234089307487,6827.359375,7084.05859375,6827.359375,6827.359375,6827.359375,6827.359375
17,0.4655931020110166,0.19999999999999885,0.0001,43.42187045607716,6827.359375,7084.05859375,6827.359375,6827.359375,6827.359375,6827.359375
18,0.4639831609688583,0.19999999999999885,0.0001,43.42370774410665,6827.359375,7084.05859375,6827.359375,6827.359375,6827.359375,6827.359375
19,0.4637562774854435,0.19999999999999885,0.0001,304.8109429990873,6827.3671875,7084.05859375,6827.3671875,6827.3671875,6827.3671875,6827.3671875
20,0.4617895023795176,0.20000000000000073,0.0001,43.77387649193406,6827.3671875,7084.05859375,6827.3671875,6827.3671875,6827.3671875,6827.3671875
21,0.46107101373629567,0.20000000000000073,0.0001,87.23199989367276,6827.37109375,7084.05859375,6827.37109375,6827.37109375,6827.37109375,6827.37109375
22,0.46050855122185463,0.20000000000000073,0.0001,479.3686964130029,6827.37109375,7084.05859375,6827.37109375,6827.37109375,6827.37109375,6827.37109375
23,0.4604758049470176,0.10428097965478766,0.0001,435.3385905744508,6827.37890625,7084.05859375,6827.37890625,6827.37890625,6827.37890625,6827.37890625
24,0.45937096524721893,0.19999999999999885,0.0001,87.2089125867933,6827.37890625,7084.05859375,6827.37890625,6827.37890625,6827.37890625,6827.37890625
25,0.4583033932210667,0.014780188505012254,0.0001,88.00145826302469,6827.37890625,7084.05859375,6827.37890625,6827.37890625,6827.37890625,6827.37890625
26,0.4576847503886647,0.19999999999999885,0.0001,174.93441050499678,6827.3828125,7084.05859375,6827.37890625,6827.37890625,6827.37890625,6827.3828125
27,0.4576032798123514,0.2964032149592999,0.0001,478.8160495534539,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
28,0.4573105590093269,0.5299557813538986,0.0001,43.44294935464859,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
29,0.45684910855656474,0.17584815828921463,0.0001,87.65970070101321,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
30,0.456834029830493,0.18205523507647903,0.0001,87.36551437433809,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
31,0.45679201329309604,0.020001626846431142,0.0001,43.69962730444968,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
32,0.45676340586549496,0.029404866687135045,0.0001,43.22004664875567,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
33,0.4567540539845644,0.19642688789610707,0.0001,43.51734873279929,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
34,0.4567138541144451,0.1778197208803719,0.0001,43.430876506492496,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
35,0.4565568363644134,0.30227450419526325,0.0001,43.52965655643493,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
36,0.45641973192843915,0.2618922286331946,0.0001,43.55196445155889,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
37,0.45583263724661993,0.5999999999999985,0.0001,43.44653383269906,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
38,0.45576132881972503,0.5999999999999985,0.0001,43.54667232744396,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
39,0.45574525413267325,0.19999999999999885,0.0001,130.97561269067228,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
40,0.45569284140044125,0.19999999999999885,0.0001,43.69484805688262,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
41,0.45565189251640137,0.20000000000000073,0.0001,218.51485047210008,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
42,0.45562035651849914,0.032232282365005305,0.0001,130.71379754226655,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
43,0.45561928157698045,0.15074981243089103,0.0001,173.9373724432662,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
44,0.4556165696505883,0.19429356501414696,0.0001,87.64336246438324,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
45,0.4556081644871659,0.1739318742071535,0.0001,348.5909565817565,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
46,0.45560770674916057,0.13199864442105724,0.0001,87.0078773573041,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
47,0.45560262242104504,0.05587578813799654,0.0001,43.48825777042657,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
48,0.45560196940832726,0.03676414566146313,0.0001,43.4103046329692,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
49,0.4555965131009361,0.02892443349567253,0.0001,43.7559457058087,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
50,0.45559630577982846,0.16548830969261408,0.0001,86.7437848802656,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
51,0.45558669619393394,0.16912834694662204,0.0001,43.62406478263438,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
52,0.45520427464088387,0.07766443576283721,0.0001,43.56595247332007,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
53,0.45520417004126135,0.1329110598722525,0.0001,175.52053842507303,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
54,0.4548229509786352,0.1665786414139282,0.0001,86.9901047796011,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
55,0.45478876974977933,0.1162701118273004,0.0001,43.45242705568671,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
56,0.4547673049708074,0.060466777232705216,0.0001,43.56937916204333,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
57,0.4547652663926488,0.09537146836315036,0.0001,219.5713803479448,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
58,0.4547636946554924,0.09493862581711077,0.0001,43.37411301303655,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
59,0.45462395866037913,0.04362207724287892,0.0001,521.982573684305,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
60,0.45462313232480966,0.16740167202035883,0.0001,176.47534431610256,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
61,0.45461381187948186,0.11519214877630823,0.0001,304.76093452516943,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
62,0.4546130110759067,0.01903991231294444,0.0001,86.96985686291009,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
63,0.454610322297394,0.06013601994306095,0.0001,87.10477869585156,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
64,0.4546100815535407,0.026261539850657822,0.0001,175.67654072213918,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
65,0.454609341576281,0.004716847699331783,0.0001,43.58998133428395,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
66,0.4546085422119678,0.0151768262441343,0.0001,43.6804607687518,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
67,0.4546070409494404,0.041099193038663384,0.0001,43.52869248203933,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
68,0.4546028875409755,0.08139845801695422,0.0001,43.51176136452705,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
69,0.45459262155619873,0.11795272917013622,0.0001,43.741117424331605,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
70,0.4545570217681591,0.14800988735457865,0.0001,43.55897089559585,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
71,0.4526191976126309,0.015638772576373694,0.0001,89.0734647763893,6827.3828125,7084.05859375,6827.3828125,6827.3828125,6827.3828125,6827.3828125
