iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
43,0.504653529743124,0.0005396739439731246,0.0001,252.45347169600427,4964.875,5085.203125,4964.875,4964.875,4964.875,4964.875
44,0.5046534941934053,0.0007661164912289298,0.0001,505.796186985448,4964.87890625,5085.203125,4964.875,4964.875,4964.875,4964.87890625
45,0.5046534931357918,0.0008281891989987411,0.0001,506.17125039268285,4964.8828125,5085.203125,4964.8828125,4964.8828125,4964.8828125,4964.8828125
46,0.5046532494037504,0.0015103005254757385,0.0001,506.5706383148208,4964.8828125,5085.203125,4964.8828125,4964.8828125,4964.8828125,4964.8828125
47,0.5046528449957374,0.0005916857073563268,0.0001,252.08503423724324,4964.890625,5085.203125,4964.8828125,4964.8828125,4964.8828125,4964.890625
48,0.5046508468786727,0.002858713975179894,0.0001,506.10978028550744,4964.8984375,5085.203125,4964.890625,4964.890625,4964.890625,4964.8984375
49,0.5046508367928598,0.0036153299944825523,0.0001,506.9675519326702,4964.8984375,5085.203125,4964.8984375,4964.8984375,4964.8984375,4964.8984375
50,0.5046400529821035,0.007548249470368695,0.0001,253.76806281134486,4964.8984375,5085.203125,4964.8984375,4964.8984375,4964.8984375,4964.8984375
51,0.5046136738748944,0.0013057903221799227,0.0001,255.7136645708233,4964.8984375,5085.203125,4964.8984375,4964.8984375,4964.8984375,4964.8984375
52,0.5046035280016138,0.0016790278451410678,0.0001,253.30129664577544,4964.8984375,5085.203125,4964.8984375,4964.8984375,4964.8984375,4964.8984375
53,0.5045955252997488,0.0019561480168535095,0.0001,253.3803219385445,4976.46875,5085.203125,4964.8984375,4964.8984375,4964.8984375,4976.46875
54,0.5045850778193666,0.0021104837538818977,0.0001,252.99575872905552,4976.796875,5096.765625,4976.46875,4976.47265625,4976.47265625,4976.796875
55,0.5045779967081246,0.0019539536050394712,0.0001,507.81704287882894,4978.1640625,5098.44921875,4978.16015625,4978.16015625,4978.16015625,4978.1640625
56,0.5045729787786856,0.0035280374801849312,0.0001,252.94411146175116,4991.10546875,5098.44921875,4978.1640625,4978.1640625,4978.1640625,4991.10546875
57,0.5045691741962148,0.0034010098068216754,0.0001,253.09017315041274,4992.57421875,5111.38671875,4991.10546875,4962.1484375,4962.1484375,4992.57421875
58,0.5045666830710299,0.002512339036661926,0.0001,253.35057402588427,4992.65234375,5112.8515625,4992.57421875,4976.6328125,4976.6328125,4992.65234375
59,0.5045661589495842,0.0007476939657724557,0.0001,252.07762761972845,5005.58984375,5112.9296875,4992.65234375,4992.65234375,4992.65234375,5005.58984375
60,0.5045655718565403,0.0003310504581272664,0.0001,253.72185294982046,5007.546875,5125.8671875,5005.58984375,5005.58984375,5005.58984375,5007.546875
61,0.5045644643883321,0.006453947509721614,0.0001,253.3953674407676,5007.1328125,5127.8203125,5007.546875,4991.11328125,4991.11328125,5007.1328125
62,0.5045624475795496,0.004758706468768303,0.0001,253.66670470964164,5008.43359375,5130.4140625,5007.1328125,5007.1328125,5007.1328125,5008.43359375
63,0.5045608329575839,0.0004406223275720496,0.0001,508.1626395266503,5022.82421875,5131.01953125,5010.75,5010.75,5010.75,5022.82421875
64,0.5045608248080719,0.0008563365864495687,0.0001,506.8161860667169,5036.83203125,5144.17578125,5023.89453125,5023.89453125,5023.89453125,5036.83203125
65,0.5045605950585509,0.0004646049769172489,0.0001,252.78032778110355,5035.15625,5157.11328125,5036.83203125,5036.83203125,5036.83203125,5035.15625
66,0.5045602392010439,0.00013983853130328225,0.0001,253.98454761784524,5045.703125,5157.11328125,5035.15625,5035.15625,5035.15625,5045.703125
67,0.5045595226937607,0.0002217373886156393,0.0001,253.7192243281752,5045.703125,5165.9765625,5045.703125,5045.703125,5045.703125,5045.703125
68,0.5045581501674505,0.0024849411682847933,0.0001,253.2907494865358,5053.390625,5165.9765625,5045.703125,5045.703125,5045.703125,5053.390625
69,0.504556577137083,0.006186623295307392,0.0001,254.11798305250704,5053.7421875,5173.6640625,5053.390625,5053.39453125,5053.39453125,5053.7421875
70,0.5045528681897666,0.004336381979632931,0.0001,253.31416772585362,5057.94921875,5174.01171875,5053.7421875,5024.1328125,5024.1328125,5057.94921875
71,0.5045499571288035,0.00012989530751470667,0.0001,253.93691333476454,5054.6328125,5178.21875,5057.94921875,5025.80078125,5025.80078125,5054.6328125
72,0.5045494903723229,0.0002450621917740037,0.0001,254.5049823243171,5067.5703125,5178.21875,5054.6328125,5054.6328125,5054.6328125,5067.5703125
73,0.5045493890030994,0.0005978425637606088,0.0001,506.6421530097723,5074.3125,5189.953125,5069.6875,5040.28125,5040.28125,5074.3125
74,0.5045493193290341,0.00039484528326449997,0.0001,256.13379909843206,5074.31640625,5194.57421875,5074.3125,5074.3125,5074.3125,5074.31640625
75,0.504549289294382,0.0002309171871024418,0.0001,253.33034586068243,5075.74609375,5195.765625,5074.31640625,5074.31640625,5074.31640625,5075.74609375
76,0.5045492792146337,0.00014060894973977334,0.0001,253.15404002089053,5086.91796875,5196.00390625,5075.74609375,5075.74609375,5075.74609375,5086.91796875
77,0.5045492750188829,9.01464462192969e-05,0.0001,506.3167630219832,5095.3828125,5211.57421875,5091.32421875,5091.32421875,5091.32421875,5095.3828125
