iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
30,0.05323678566626352,0.002380087837290157,0.0001,100.00574218854308,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
31,0.05323534313421038,0.004647950867055495,0.0001,199.81018984504044,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
32,0.053233637865557557,0.0008890067834192611,0.0001,80.09147775545716,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
33,0.05322428522312367,0.06413629438365787,0.0001,99.21465670131147,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
34,0.0532060351425762,0.035004767593803665,0.0001,103.15308790653944,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
35,0.053184358602283835,0.0012223788487826237,0.0001,100.59687682148069,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
36,0.053179067619684446,0.002645296061998259,0.0001,98.93131138198078,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
37,0.05317638268736283,0.015999999999999126,0.0001,103.53760412242264,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
38,0.05317149925221333,0.005387139988646927,0.0001,100.60065936017781,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
39,0.053171051682042565,0.0034923063289398204,0.0001,90.36730730347335,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
40,0.053169765935836825,0.0024157798584552026,0.0001,203.51942097675055,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
41,0.053169583354881374,0.0015445657281565328,0.0001,201.63131342176348,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
42,0.05316954584572328,0.0011862241936102524,0.0001,82.09735639113933,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
43,0.053169533845238426,0.002064182808134696,0.0001,203.7480573086068,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
44,0.05316951087028285,0.0006701324285440791,0.0001,77.79764780029655,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
45,0.053169501450480106,0.000527870827423671,0.0001,78.71793297305703,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
46,0.0531694948628971,0.000579275783560318,0.0001,77.55688592139632,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
47,0.05316936427652717,0.0004021239362608231,0.0001,80.02756084315479,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
48,0.05316883139197176,0.00013412549101854252,0.0001,96.33624007645994,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
49,0.05316711396578339,0.014173568353220034,0.0001,102.13412763830274,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
50,0.05316538600054457,0.006581766456036364,0.0001,88.26736138481647,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
51,0.05315795393109371,0.0009188521358360902,0.0001,101.00299949292094,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
52,0.05315247466790036,0.03564848999820591,0.0001,100.3728785328567,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
53,0.053147244401625236,0.023313135789380546,0.0001,100.69031862355769,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
54,0.05314578467203021,0.006116454209268873,0.0001,102.7925631403923,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
55,0.05314002824158015,0.004831152656038951,0.0001,100.14462615828961,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
56,0.05313929201445067,0.004515037179501524,0.0001,102.203857999295,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
57,0.05313906958468291,0.004756366518467781,0.0001,201.24339137692004,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
58,0.05313678002674618,0.007999999999999119,0.0001,201.4346128338948,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
59,0.053135145162304,0.009483579540415787,0.0001,101.29506817739457,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
60,0.05313310148758837,0.0033116025852760744,0.0001,202.23591418005526,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
61,0.05313125086235654,0.008965993368382219,0.0001,100.89664367027581,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
62,0.05313101022835749,0.0027060439829039717,0.0001,98.25833553820848,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
63,0.053129545306144055,0.003917906366378787,0.0001,100.04452454578131,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
64,0.05312909341676972,0.003008306736748123,0.0001,202.5298646846786,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
65,0.053128918996579046,0.0038517922772141056,0.0001,200.2799563454464,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
66,0.053128814838178925,0.002599292106558959,0.0001,313.7329290220514,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
67,0.05312853825691025,0.004227377954030831,0.0001,135.35610055923462,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
68,0.05312813763577958,0.003742970305082416,0.0001,266.8585080159828,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
69,0.05312733260404066,0.0031547532049913674,0.0001,428.1011770116165,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
70,0.053126739573987766,0.0008859507075436035,0.0001,90.49659968540072,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
71,0.05312637477051217,0.0018358645446826527,0.0001,91.47837516386062,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
72,0.053126331773334756,0.0017489318765906425,0.0001,73.45821960642934,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
73,0.05312620281744362,0.0001224769080587773,0.0001,91.70085303019732,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
74,0.053126180798457226,0.0003268761233178319,0.0001,82.85710438061506,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
75,0.05312610192020448,0.0016948911036622771,0.0001,75.0327665368095,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
76,0.053126070828987945,0.004499955151661572,0.0001,73.0306395823136,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
77,0.05312598558993155,0.00340741222266594,0.0001,71.50392621569335,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
78,0.053125697765062804,0.0002100163986292758,0.0001,183.82136801909655,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
79,0.053125671510392575,0.002614280054590301,0.0001,76.20376014895737,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
80,0.05312562794593277,9.123398409020086e-05,0.0001,72.23545010387897,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
