iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.999019843356355,1.0,0.0001,nan,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
2,0.26101587289002415,1.0,0.0001,2048.4972733613104,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
3,0.24907787762680125,1.0,0.0001,1914.3628184609115,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
4,0.24867942770952187,0.08172521493401264,0.0001,570.7881961902604,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
5,0.24867890967280382,0.010802312807650427,0.0001,285.737389780581,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
6,0.24865774921915024,0.17652741294989593,0.0001,571.4265994234011,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
7,0.24840917608464483,1.3730249466753914,0.0001,143.3290153518319,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
8,0.2476372035535213,2.5549320942121523,0.0001,161.9683196498081,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
9,0.24100805490118749,3.738084421243939,0.0001,183.90416510216892,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
10,0.2311544835590414,6.680416903175368,0.0001,184.78912582434714,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
11,0.2287897392185272,5.49566805428886,0.0001,184.0768404910341,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
12,0.2239538073839281,5.299772341477775,0.0001,370.8718472989276,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
13,0.1995135309717074,4.251925609253057,0.0001,201.61046134866774,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
14,0.17322808166642092,3.149289620061631,0.0001,193.49019257631153,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
15,0.13903960517817066,2.1756879320608,0.0001,198.67261845618486,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
16,0.10608394355796097,1.947071313145345,0.0001,197.4041057303548,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
17,0.10471171878234155,0.8360000000000001,0.0001,389.2384255863726,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
18,0.05972668248665079,0.26581343975026495,0.0001,200.93145053181797,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
19,0.05728222642755117,0.7221495751475777,0.0001,409.29248899780214,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
20,0.053636509289552416,0.5586643074689339,0.0001,196.55259828455746,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
21,0.052484740927857765,0.08348174322992796,0.0001,203.19766462873667,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
22,0.052390226068451166,0.008024589348830213,0.0001,200.72702171094716,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
23,0.05238739418897731,0.005835827436334817,0.0001,198.63028653617948,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
24,0.05238054079137662,0.006198900307760269,0.0001,345.20102464128286,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
25,0.05234020401385171,0.049296764956720196,0.0001,201.76161996927112,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
26,0.05228870109410515,0.09303942865101567,0.0001,201.64715897105634,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
27,0.05222499753019541,0.10330520004435018,0.0001,197.67970023397356,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
28,0.05214289299955592,0.05724794186358961,0.0001,203.33995129633695,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
29,0.05212682300274936,0.019247828039757442,0.0001,203.96061285678297,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
30,0.05212180684782253,0.004648018522159236,0.0001,199.5010517379269,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
31,0.05212135612856325,0.0073350404102547895,0.0001,200.10243825335056,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
32,0.052118990359183645,0.008468194861419809,0.0001,200.1053569931537,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
33,0.052039587996648796,0.004583320667153612,0.0001,373.6610489562154,2706.74609375,2705.4140625,2706.74609375,2706.74609375,2706.74609375,2706.74609375
