iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.9989891786783346,1.0,0.0001,nan,2704.625,2705.4140625,2704.625,2704.625,2704.625,2704.625
2,0.26097588286487816,1.0,0.0001,8.57375852484256,2704.625,2705.4140625,2704.625,2704.625,2704.625,2704.625
3,0.24915932859073875,1.0,0.0001,8.55776122957468,2704.625,2705.4140625,2704.625,2704.625,2704.625,2704.625
4,0.24867104214932303,0.39522715380267937,0.0001,2.633106155321002,2704.625,2705.4140625,2704.625,2704.625,2704.625,2704.625
5,0.24866573753158838,0.09379766658514277,0.0001,1.3135183518752456,2704.625,2705.4140625,2704.625,2704.625,2704.625,2704.625
6,0.2486654157288445,0.021192004415676036,0.0001,0.6560950977727771,2704.625,2705.4140625,2704.625,2704.625,2704.625,2704.625
7,0.24865186637148898,0.2004457282610156,0.0001,2.639725148677826,2704.625,2705.4140625,2704.625,2704.625,2704.625,2704.625
8,0.24778042971166697,1.0,0.0001,1.380054609850049,2704.6328125,2705.4140625,2704.62890625,2704.62890625,2704.62890625,2704.6328125
9,0.09220129341320024,0.48717948717948767,0.0001,5.440361768938601,2704.6484375,2705.4140625,2704.6484375,2704.6484375,2704.6484375,2704.6484375
10,0.08521151819133821,0.5384615384615372,0.0001,4.123881787061691,2704.6640625,2705.4140625,2704.65625,2704.66015625,2704.66015625,2704.6640625
11,0.07959792185982649,0.5384615384615372,0.0001,6.0143039440736175,2704.66796875,2705.4140625,2704.66796875,2704.66796875,2704.66796875,2704.66796875
12,0.07112879684212657,0.5497784088562139,0.0001,6.026514386758208,2704.6796875,2705.4140625,2704.6796875,2704.6796875,2704.6796875,2704.6796875
13,0.06356331647987906,1.5641025641025617,0.0001,2.023069874383509,2704.68359375,2705.4140625,2704.68359375,2704.68359375,2704.68359375,2704.68359375
14,0.06030117429489304,0.025641025641024662,0.0001,2.8897505877539515,2704.68359375,2705.4140625,2704.68359375,2704.68359375,2704.68359375,2704.68359375
15,0.05730565316310572,0.025641025641024662,0.0001,1.8571788426488638,2704.68359375,2705.4140625,2704.68359375,2704.68359375,2704.68359375,2704.68359375
16,0.057050052976393095,0.5384615384615372,0.0001,2.535784740000963,2704.6875,2705.4140625,2704.6875,2704.6875,2704.6875,2704.6875
17,0.056209045993130244,0.025641025641024662,0.0001,0.866302371956408,2704.6875,2705.4140625,2704.6875,2704.6875,2704.6875,2704.6875
18,0.05287715758615059,0.025641025641024662,0.0001,0.8449934693053365,2704.6875,2705.4140625,2704.6875,2704.6875,2704.6875,2704.6875
19,0.051106693619542044,0.48717948717948767,0.0001,2.0286252442747355,2704.69140625,2705.4140625,2704.69140625,2704.69140625,2704.69140625,2704.69140625
20,0.04788212983269393,0.5384615384615372,0.0001,5.857182542793453,2704.6953125,2705.4140625,2704.6953125,2704.6953125,2704.6953125,2704.6953125
21,0.04679707083583986,1.0512820512820493,0.0001,1.7597940880805254,2704.6953125,2705.4140625,2704.6953125,2704.6953125,2704.6953125,2704.6953125
22,0.04636012230880325,1.0512820512820493,0.0001,1.6677802819758654,2704.6953125,2705.4140625,2704.6953125,2704.6953125,2704.6953125,2704.6953125
23,0.04531693228770769,0.025641025641024662,0.0001,1.672238877043128,2704.6953125,2705.4140625,2704.6953125,2704.6953125,2704.6953125,2704.6953125
