iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.05640627183151333,0.07359135016333673,0.0001,nan,2687.296875,2689.0390625,2687.296875,2687.296875,2687.296875,2687.296875
2,0.054914599041020876,0.23476496208228625,0.0001,253.30112715438008,2687.296875,2689.0390625,2687.296875,2687.296875,2687.296875,2687.296875
3,0.05121346805390381,0.38573465236196514,0.0001,262.19903939403594,2687.296875,2689.0390625,2687.296875,2687.296875,2687.296875,2687.296875
4,0.049047117819264824,0.09360207226659845,0.0001,507.31592698115855,2687.296875,2689.0390625,2687.296875,2687.296875,2687.296875,2687.296875
5,0.048999088694275744,0.11352508106514336,0.0001,253.29616011865437,2687.296875,2689.0390625,2687.296875,2687.296875,2687.296875,2687.296875
6,0.04893212327998425,0.0075208987262664895,0.0001,259.3754106853157,2687.296875,2689.0390625,2687.296875,2687.296875,2687.296875,2687.296875
7,0.04893212328188383,0.007520898943416787,0.0001,2882.0158999860287,2687.30078125,2689.0390625,2687.30078125,2687.30078125,2687.30078125,2687.30078125
