iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.9989738438762956,1.0,0.0001,nan,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
2,0.26095582482061175,1.0,0.0001,20.994294469244778,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
3,0.24904916858655504,1.0,0.0001,20.96756737679243,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
4,0.24861778671444354,0.04535198289619369,0.0001,6.47022804711014,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
5,0.24861762347022737,0.023480549471830203,0.0001,3.2154613714665174,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
6,0.24803211700080838,0.769568118801996,0.0001,9.66416710242629,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
7,0.21721328000891094,3.599999999999996,0.0001,4.11467139609158,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
8,0.21148966257891835,4.599999999999995,0.0001,4.121371989138424,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
9,0.21024521137678243,4.7999999999999945,0.0001,2.058957803994417,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
10,0.20687133667936974,4.999738528892544,0.0001,2.064415233209729,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
11,0.1978128043166095,4.821720962399807,0.0001,2.065863977186382,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
12,0.18011784920103796,4.599999999999995,0.0001,2.0624992856755853,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
13,0.1376903984154463,2.7999999999999967,0.0001,2.0571528477594256,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
14,0.10631570776600932,1.9999999999999978,0.0001,2.1039926195517182,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
15,0.07544565460491809,1.5999999999999979,0.0001,2.102815075777471,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
16,0.07103990463328123,0.19999999999999885,0.0001,6.296177583746612,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
17,0.058051533000588976,0.5999999999999985,0.0001,2.1413789903745055,2704.77734375,2705.4140625,2704.77734375,2704.77734375,2704.77734375,2704.77734375
