iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.32232744555534515,1.0,0.0001,nan,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
2,0.060069035478879186,0.4417852186624348,0.0001,1205.7458629906178,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
3,0.05942660229725196,0.3524341766583363,0.0001,345.05647123698145,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
4,0.05866977266028732,0.12910728233792157,0.0001,172.38455846719444,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
5,0.05855604515337494,0.004037209256192707,0.0001,172.49503802042454,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
6,0.058507000120452304,0.031875448351111446,0.0001,516.3102296758443,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
7,0.05814510771721172,0.10776138457622908,0.0001,173.22509628999978,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
8,0.05719126404439462,0.4125024396582102,0.0001,173.20035367831588,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
9,0.05630960006163754,0.3854236493144445,0.0001,171.94449342601,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
10,0.05341472193062986,0.011665188981234142,0.0001,172.02316719293594,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
11,0.05336823747327821,0.060508243609395995,0.0001,172.13152139727026,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
12,0.053348073688227915,0.01147718450734636,0.0001,172.3534321691841,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
13,0.053333370939138036,0.04263431471642032,0.0001,344.5426175761968,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
14,0.053212624035353755,0.049203145689000416,0.0001,346.03090077918023,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
15,0.052540794803520245,0.015176983145117062,0.0001,173.78472095821053,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
16,0.05244746845061876,0.015929751977020956,0.0001,172.18648295942694,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
17,0.05244105409386439,0.006247851670343918,0.0001,172.96689749322832,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
18,0.052440776791821055,0.0057388769334585366,0.0001,173.13694199547172,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
19,0.052435298416157974,0.004000000000000781,0.0001,171.918649318628,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
20,0.05242603877561802,0.028162272818011647,0.0001,171.6116208191961,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
21,0.052413339928695464,0.03725077707041713,0.0001,172.76843648031354,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
22,0.05237649302550546,0.03621294334396308,0.0001,174.40119663160294,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
23,0.052370568187734064,0.03310458692232898,0.0001,694.1225724387914,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
24,0.052351415170933474,0.0021507555591167016,0.0001,346.27182229049504,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
25,0.05235002990232825,0.002839468826572933,0.0001,173.30580141488463,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
26,0.05235001883617199,0.0003259623894507069,0.0001,173.52153140492737,2462.19921875,2448.5078125,2462.19921875,2462.19921875,2462.19921875,2462.19921875
