iteration,model_cost,residual,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.02900315470322968,0.002212015669103178,0.0001,nan,944.99609375,936.37890625,944.9921875,944.99609375,944.99609375,944.99609375
2,0.028341950471364712,0.0011822200444110208,0.0001,0.12781562295276672,945.0,936.37890625,944.99609375,944.99609375,944.99609375,945.0
3,0.02808236305526563,0.001474019779759411,0.0001,0.1255972320213914,945.0,936.37890625,945.0,945.0,945.0,945.0
4,0.025882768611539125,0.003605811506881836,0.0001,0.12668217194732279,945.01171875,936.37890625,945.0,945.00390625,945.00390625,945.01171875
5,0.023211734541811635,0.004711299033168007,0.0001,0.12731694802641869,945.0234375,936.37890625,945.01171875,945.015625,945.015625,945.0234375
6,0.020023432745290077,0.00398232545388721,0.0001,0.12946208904031664,945.0234375,936.37890625,945.0234375,945.0234375,945.0234375,945.0234375
7,0.017211265042168047,0.0016512819321571886,0.0001,0.12701146490871906,945.0234375,936.37890625,945.0234375,945.0234375,945.0234375,945.0234375
8,0.01610091826041972,0.001084220579461008,0.0001,0.12758943100925535,945.03125,936.37890625,945.0234375,945.02734375,945.02734375,945.03125
9,0.015781000866173536,0.0013605939316037833,0.0001,0.12634504900779575,945.0390625,936.37890625,945.03125,945.03515625,945.03515625,945.0390625
10,0.01510319036901334,0.001318733315743704,0.0001,0.12873229198157787,945.0390625,936.37890625,945.0390625,945.0390625,945.0390625,945.0390625
11,0.01298162993840611,0.0013845561178131042,0.0001,0.12532146903686225,945.0390625,936.37890625,945.0390625,945.0390625,945.0390625,945.0390625
12,0.011696633370017074,0.0009857108151752668,0.0001,0.12856177997309715,945.046875,936.37890625,945.0390625,945.0390625,945.0390625,945.046875
13,0.011433821569893587,0.0005058883444525735,0.0001,0.12562421208713204,945.046875,936.37890625,945.046875,945.046875,945.046875,945.046875
14,0.011348228882077975,0.0001644611397474114,0.0001,0.12484821397811174,945.046875,936.37890625,945.046875,945.046875,945.046875,945.046875
15,0.011335209847777578,0.00011046763505755202,0.0001,0.12694377498701215,945.046875,936.37890625,945.046875,945.046875,945.046875,945.046875
