iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.14559534796575743,0.6517676601713986,nan,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
2,0.14053340157930677,0.48723383274556165,0.39218899607658386,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
3,0.13529929653445855,0.028846160406307685,0.7842324017547071,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
4,0.1352769815204103,0.026344492180764654,0.39209546614438295,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
5,0.13507864329868952,0.121024945503472,0.4056260189972818,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
6,0.1335638129565614,0.2674195123624445,0.8359911921434104,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
7,0.12882703465529594,0.37643803622764094,0.8809389946982265,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
8,0.12742558146081823,0.18389261939885265,0.881534731015563,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
9,0.12726202814795926,0.07075330794898467,0.42709467001259327,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
10,0.1272313003267313,0.014259385495071922,0.4081516941078007,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
11,0.12722978388991313,0.007613518443727307,0.39200866501778364,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
12,0.12722865409545073,0.009922197010231544,0.39182250294834375,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
13,0.12722265485069945,0.029403601197206797,0.39175521302968264,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
14,0.12721092294033565,0.05659795640167163,0.3916807109490037,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
15,0.12717678633289442,0.10816919027709705,0.3920492851175368,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
16,0.12709085681587345,0.1904834067496917,0.39720470597967505,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
17,0.12686102276183017,0.32591247892089664,0.4161284929141402,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
18,0.12625314076941932,0.5308113468732848,0.420056511182338,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
19,0.12464780435994241,0.7980203857874434,0.43431139178574085,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
20,0.12093211492711707,1.0227168731645049,0.43835874181240797,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
21,0.11932441834869524,1.426175201997969,0.8801388069987297,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
22,0.11546481348756796,1.3242410939483131,0.43058170517906547,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
23,0.09826085270613762,0.2024844936322757,0.44061822397634387,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
24,0.09197943210292207,0.37470466698426197,0.43984211701899767,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
25,0.08977256485596871,0.06306665042621173,0.440209339838475,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
26,0.08942292347707687,0.08731120454297292,0.43530177138745785,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
27,0.08917136243919456,0.08461142029597077,0.43466968601569533,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
28,0.0887657825366738,0.024512776590059966,0.8871003547683358,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
29,0.08868791316422348,0.012343141271994939,0.4326421758159995,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
30,0.0886827860485035,0.005401922138324318,0.4066231190226972,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
31,0.088672108257708,0.01104593300340365,0.7880868893116713,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
32,0.08852322191853243,0.06248573566659659,0.42624168284237385,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
33,0.08821453066746007,0.11068103463061184,0.43009184021502733,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
34,0.0874190442645539,0.2732728045438591,0.4364554728381336,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
35,0.08683315841174388,0.6131344283959891,0.43523641116917133,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
36,0.08410320950623629,0.2833102439046316,0.4387811357155442,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
37,0.07979550739505006,0.43528014864836767,0.43984730588272214,3068.2421875,3087.25,3068.2421875,3068.2421875,3068.2421875,3068.2421875
