iteration,model_cost,residual,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,9.130768527621914,3.2264645562035805,0.0001,nan,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
2,6.980373845549526,0.8415970003680275,0.0001,0.4466195630375296,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
3,6.691736374904604,0.45803735405945023,0.0001,0.23044657800346613,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
4,6.527137795279843,0.28526578990483603,0.0001,0.2340038949623704,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
5,6.320111655294966,0.18085618130875392,0.0001,0.23807276505976915,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
6,6.137467438645199,0.4184769417045968,0.0001,0.2469388439785689,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
7,5.3685350566139975,0.24865321130738935,0.0001,0.48429323197342455,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
8,3.770783163411801,0.26469112854117727,0.0001,1.3331350419903174,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
9,3.067011064154692,1.2173356830519426,0.0001,2.5980983789777383,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
10,2.260285973836927,1.809631281593433,0.0001,0.5166232970077544,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
11,0.5335895860740222,0.024081786867307726,0.0001,0.5217683290829882,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
12,0.5075301581219408,0.20061557669759975,0.0001,0.47730180190410465,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
13,0.4993748310483837,0.20034467974106904,0.0001,0.2342988180462271,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
14,0.49883088118704905,0.014602412021909988,0.0001,0.4430761570110917,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
15,0.49833913651565853,0.014386350750776468,0.0001,1.7091798250330612,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
16,0.474688432680456,0.20060707760251958,0.0001,0.23436572798527777,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
17,0.29031370627044045,1.2000896187950143,0.0001,0.23884348303545266,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
18,0.15565700671728555,3.4000147421067073,0.0001,0.2389399039093405,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
19,0.09209712946290892,0.40013031905312996,0.0001,0.4779605580260977,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
20,0.06923756264934054,0.20019762089604684,0.0001,0.6983660459518433,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
21,0.0659034702332698,0.4000209747187898,0.0001,0.230144496075809,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
22,0.06471828916206575,0.0026573228510479237,0.0001,0.22590311197564006,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
23,0.06404144533685435,0.002259835709445497,0.0001,0.23006353504024446,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
24,0.0625683874901734,0.0021411973533843305,0.0001,0.221479287953116,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
25,0.0608724662568661,0.2000262615596656,0.0001,0.5047905989922583,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
26,0.05701626953295372,0.8000075571470117,0.0001,0.4686312540434301,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
27,0.050469295543078704,0.8000123511586277,0.0001,0.2345257099950686,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
28,0.044500717189999456,0.20001187057844286,0.0001,0.23015965498052537,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
29,0.039272543802004685,0.40000471272678917,0.0001,0.44260480301454663,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
30,0.03301005040808451,0.20004149257511156,0.0001,0.22996678401250392,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
31,0.02855172007535591,0.800003362572163,0.0001,0.22991601296234876,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
32,0.0233435385103787,0.6000059576141246,0.0001,0.2298232220346108,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
33,0.022755795806974937,0.4000144532800522,0.0001,0.46026135003194213,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
34,0.019652727151400352,0.20003362492771476,0.0001,0.9234620808856562,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
35,0.01905727067939853,0.03463143002979751,0.0001,0.45997861807700247,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
36,0.017700593632689228,0.20002427740901393,0.0001,0.4597152339993045,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
37,0.015310872406182487,0.40000243824081344,0.0001,0.2254577389685437,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
38,0.015023612833580063,0.3897037006391965,0.0001,0.2127884110668674,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
39,0.014896017151142797,0.0005598562051837474,0.0001,0.4382895289454609,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
40,0.014851873485474617,0.0005679789420131953,0.0001,0.20806735299993306,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
41,0.014847362098610869,0.0005369207310929627,0.0001,0.5470992140471935,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
42,0.01481156623389209,0.0005563404782455636,0.0001,0.516923890914768,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
43,0.014811424850986799,0.0005578175214431534,0.0001,0.4846831160830334,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
44,0.014807473293696992,0.0005474717961874733,0.0001,1.3314618750009686,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
45,0.014794982253384149,0.000622669568286482,0.0001,0.5388050409965217,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
46,0.01479476435357234,0.0018159432950429044,0.0001,0.7327258909353986,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
47,0.014691211808428034,0.400000477435566,0.0001,0.21247504802886397,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
48,0.014399649607045394,0.09232401089514562,0.0001,0.45563085400499403,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
49,0.013905881099059084,0.0005285042216192798,0.0001,0.2124730369541794,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
50,0.013356584609570102,0.20337726632119066,0.0001,0.4463779110228643,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
51,0.013122433473816246,0.0281776794000669,0.0001,0.22105384396854788,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
52,0.01300784705501798,0.0007114258768997917,0.0001,0.20784492103848606,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
53,0.012964856072067106,0.0003536137988505795,0.0001,0.20446753699798137,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
54,0.012946426555231745,0.00042237879862632723,0.0001,0.9137711429502815,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
55,0.012782492302832278,0.20001019213350596,0.0001,0.20820885500870645,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
56,0.012556752459099938,0.045792357232431205,0.0001,0.2221001940779388,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
57,0.012464081091500136,0.12745739298336814,0.0001,0.20818324491847306,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
58,0.012461613387623163,0.05409022565822248,0.0001,0.6183591510634869,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
59,0.012442419835400426,0.01056760998477955,0.0001,0.1991536630084738,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
60,0.01243026833106727,0.10173957081822585,0.0001,0.1990020419470966,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
61,0.012427564998567661,0.0002881257639763999,0.0001,0.19031931506469846,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
62,0.012425752645815856,0.02018169458897152,0.0001,0.19011415296699852,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
63,0.012421857015847637,0.044814747312360105,0.0001,0.19470288895536214,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
64,0.0124133010411413,0.051935966633373465,0.0001,0.19464006798807532,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
65,0.012401990326214828,0.08260461945839105,0.0001,0.42022374807856977,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
66,0.012382373452622903,0.07477421284184994,0.0001,0.20378106995485723,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
67,0.012375249531060565,0.014740903591122324,0.0001,0.19431038503535092,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
68,0.012374600478145006,0.07151807682488229,0.0001,0.19444801600184292,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
69,0.012373836465195472,0.029060643418211296,0.0001,0.1900394019903615,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
70,0.01237348632272787,0.006283297370329797,0.0001,0.18981782894115895,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
71,0.012373278112570382,0.004877043698311057,0.0001,0.19007907307241112,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
72,0.012372825105580122,0.04143080430745222,0.0001,0.1899099600268528,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
73,0.012372028561463553,0.0345799468427919,0.0001,0.1898482599062845,1048.8984375,1040.37890625,1048.8984375,1048.8984375,1048.8984375,1048.8984375
