iteration,model_cost,residual,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,7.289691814288526,2.874204370167125,0.0001,nan,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
2,6.828176144226285,2.3357533136141346,0.0001,18.467193834017962,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
3,5.632372921014548,0.8837648663382449,0.0001,20.556529958965257,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
4,5.300739743292281,0.45971276983929854,0.0001,20.567082814057358,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
5,5.123184832117257,0.1686625161501737,0.0001,20.693564840010367,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
6,5.061028590623595,0.16649822279467566,0.0001,20.682140109012835,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
7,4.9154287324095804,0.3348860981549633,0.0001,20.959315121988766,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
8,4.728598085091608,0.4387554441911421,0.0001,21.01509699295275,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
9,3.6712363524537306,0.7774190121811461,0.0001,22.1517947120592,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
10,1.886909828215016,0.9460578838445745,0.0001,22.046173476963304,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
11,1.0064958022768788,0.9220033350545846,0.0001,137.69378133805003,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
12,0.8776984133435243,0.8640264207810129,0.0001,91.83632111398038,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
13,0.6604656391159173,0.6323405118134116,0.0001,85.1918167329859,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
14,0.6169827107576734,0.5185791911230963,0.0001,40.918123901006766,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
15,0.5237028555667879,0.12162299753638584,0.0001,41.90546657901723,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
16,0.4773059736062331,0.3193272184318416,0.0001,41.884861344937235,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
17,0.4508227933077652,0.07292387593398415,0.0001,20.874999111983925,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
18,0.45045266604636824,0.056539040335349094,0.0001,20.492704962030984,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
19,0.4501881776239638,0.01171884127486098,0.0001,18.89269519399386,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
20,0.4500764358889621,0.019587397906157926,0.0001,18.528955067973584,1025.40234375,1040.37890625,1025.40234375,1025.40234375,1025.40234375,1025.40234375
