iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,2.19841044130802,0.17406155045251465,nan,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
2,0.26871303293916854,0.06259786651116529,0.012485207989811897,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
3,0.02390288101611578,0.004507408396429726,0.01240704720839858,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
4,0.022576644080447662,0.0011445869779381688,0.011208725161850452,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
5,0.021782119048303985,0.0016781641461990357,0.022356278728693724,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
6,0.01748288243539754,0.004794222002199397,0.011233846191316843,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
7,0.011817436797133204,0.006377812474771415,0.011187283787876368,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
8,0.0071368537037092275,0.0042414052061158425,0.0111827552318573,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
9,0.005373512795544425,0.001104177719840172,0.011206584982573986,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
10,0.004973725387788942,0.0011330504445060696,0.011203124653548002,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
11,0.00475310505578778,0.0017971674554856957,0.011171204037964344,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
12,0.004163359146929142,0.0028564376122668786,0.011193424928933382,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
13,0.0031576133451957354,0.003528574120231928,0.01117177540436387,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
14,0.001890200338782412,0.0027562932910791664,0.01122197462245822,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
15,0.001273883647076051,0.0009733945170440221,0.0112124253064394,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
16,0.0011792624115054351,0.00019782931480799302,0.011221864726394415,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
17,0.0011659409801819086,0.00032880964382023736,0.011176825035363436,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
18,0.0011466620735459641,0.0004697272824870181,0.011164264287799597,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
19,0.001081094128307838,0.0007707271443918856,0.017594610806554556,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
20,0.0009419204268194892,0.0011295913228297338,0.011254895012825727,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
21,0.0006812090255609848,0.0013840272365155837,0.011211175005882978,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
22,0.00040745777105571766,0.0011016174759031908,0.011256664991378784,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
23,0.0003569089747781158,0.0005505781487586783,0.02225136896595359,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
24,0.0002763599240944293,0.00016976429949912592,0.011143933981657028,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
25,0.00026539597217148744,6.016122451695943e-05,0.011182715184986591,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
26,0.00026322437258759267,8.779185900996003e-05,0.009953381959348917,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
27,0.00025865904156254524,9.429807568529603e-05,0.011184934061020613,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
28,0.00025456747853651253,0.00025447290951965805,0.022236308082938194,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
29,0.00023750169976663647,0.0002518356749647881,0.011170144658535719,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
30,0.00015299373585574564,0.0004577822401356085,0.011182005051523447,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
31,6.56787932235804e-05,0.00020708698584804783,0.011216504964977503,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
32,1.9911645217977462e-05,4.142897394674377e-05,0.011202645022422075,49716.39453125,49728.4140625,49716.39453125,49716.39453125,49716.39453125,49716.39453125
