iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.6643863679704934,0.06868104814387907,nan,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
2,0.05937358806912179,0.00560938771685924,0.4304971150122583,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
3,0.05363952118154893,0.0029136137957189623,0.40765460580587387,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
4,0.049927037104482194,0.0033310403612585677,0.4078698083758354,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
5,0.03796206300420543,0.005956300943144589,0.40874999575316906,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
6,0.022933884550622508,0.006903913424254948,0.4089794992469251,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
7,0.007474491213816239,0.0034060319640741923,0.4080815096385777,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
8,0.004416479859707801,0.0005289581466724919,0.40783197712153196,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
9,0.004152464503542446,0.0006006853999660533,0.405338732060045,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
10,0.003981504351138328,0.0007597706367246217,0.3991121598519385,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
11,0.0036390581197383357,0.0006685142349854127,0.4067162210121751,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
12,0.0028538891413390968,0.0005073948807948868,0.4068140550516546,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
13,0.0016122632619212957,0.0005379489222307871,0.407995976973325,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
14,0.0008170827613785,0.0003875962899858423,0.4081378881819546,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
15,0.000647680775810241,0.0005970757386700974,0.814523259177804,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
16,0.0003387005677744243,0.00016996814753217278,0.4076971737667918,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
17,0.0002569247656557852,0.00011561354443385403,0.3959135739132762,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
18,0.00014236023335911308,6.590720741445839e-05,0.4018803848885,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
19,0.00011085039825056974,0.00030117166785645046,0.39936058036983013,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
20,9.061459388428512e-05,0.00010094944758039976,0.39370916271582246,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
21,8.504730857274383e-05,3.748345324535952e-05,0.3712630560621619,49720.55859375,49728.91015625,49720.55859375,49720.55859375,49720.55859375,49720.55859375
