iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.5907355173964126,0.060382480439233166,nan,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
2,0.05634630629169388,0.003965806000577067,10.821948502212763,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
3,0.05251052419200723,0.002811055882248568,10.34223926300183,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
4,0.04657241057178772,0.003749597397333294,10.32281692372635,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
5,0.03422280529798127,0.006041809941760161,10.34574060793966,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
6,0.017948733114572506,0.006252564506672695,10.36483225505799,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
7,0.004421987583857021,0.0016514064624651888,10.337022789288312,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
8,0.003863299065591584,0.0004913541823611831,10.317229375708848,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
9,0.003734511634496273,0.0004110227532731217,10.13890374219045,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
10,0.003554734983441017,0.0007702719593137831,10.112293948885053,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
11,0.003288749278797606,0.0011729827054877166,10.168914438225329,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
12,0.002890682001354136,0.0013638918187571414,10.21044423384592,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
13,0.002042332748772729,0.0013518807617633661,10.236420298926532,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
14,0.0009589783881330321,0.0014194044088369974,10.293349402956665,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
15,0.0005518254047217856,0.00045398982707694016,20.62085611699149,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
16,0.0003972689546339398,0.00011593237770425261,10.05793279595673,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
17,0.00033958589251395786,0.00029658372064170197,9.878385113086551,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
18,0.00030601422586422144,0.00035221172004375943,9.68560110218823,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
19,0.00019835002629970622,0.00033749621375379305,10.094795004930347,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
20,9.103087487847193e-05,6.504872950205615e-05,10.066055648960173,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
21,8.449625106511283e-05,6.661691159610127e-05,9.281943246722221,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
22,6.658851968846494e-05,6.192964218474754e-05,9.54946431517601,49748.109375,49753.19140625,49748.109375,49748.109375,49748.109375,49748.109375
