model,total_iterations,avg_iter_time_sec
linear,10,0.18062952239997684
quadratic,18,0.9791211408252517
mixture_linear_kle,22,2.6813817398241637
mixture_linear_hep,22,5.124183957147497
mixture_quadratic_kle,21,75.7918978537699
mixture_quadratic_hep,14,91.0428756203702
saa_1,32,0.03998758383386303
saa_10,24,0.11624081937285762
saa_39,21,0.4543558198160359
saa_100,17,1.1833464251283337
saa_1000,22,11.332606696481394
saa_10000,18,111.58326654568211
