iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.47408769965936426,0.04935120876320454,nan,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
2,0.043020218065331815,0.0036864801395638763,1.0728391082957387,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
3,0.039403522063305114,0.0021629998220904292,1.0369750945828855,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
4,0.036201301175447925,0.002590054168350214,1.0349885653704405,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
5,0.02739302921976985,0.004483209333756453,1.0344646996818483,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
6,0.01583720693641418,0.005115608464630768,1.0373956193216145,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
7,0.004850595239810318,0.0021782928302038138,1.03191196359694,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
8,0.003286478270789203,0.00032043010273547916,1.0312712672166526,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
9,0.0031630780670381456,0.00039542959733057605,1.0184098281897604,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
10,0.003052368047144681,0.0005409900108277205,1.0129922428168356,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
11,0.002821113844873989,0.0005827241499648444,1.020851002074778,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
12,0.0021553391167470673,0.0005764663007465689,1.0274396678432822,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
13,0.0008140450554070606,0.0005785026179600298,1.0288584539666772,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
14,0.0006341885742652808,0.0003017906136084138,2.0536408643238246,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
15,0.0003021178692410533,0.0002498217558484924,1.037159996572882,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
16,0.00016567383588189145,0.00021511335901519822,1.0245017693378031,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
17,9.97743117917129e-05,6.64362682380235e-05,1.0056903488002717,49723.12109375,49730.203125,49723.12109375,49723.12109375,49723.12109375,49723.12109375
