iteration,model_cost,residual,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.15331724972795907,0.1516958990069192,nan,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
2,0.10226621626932801,0.07998834823806263,146.4031771137379,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
3,0.06948764154078757,0.04438393233988492,144.51869264710695,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
4,0.04617152481397954,0.02391709691305785,143.1301202569157,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
5,0.03089506537878302,0.012931438737871013,140.37649906193838,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
6,0.020871572998851798,0.006907457930738201,137.84453777596354,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
7,0.014569921210751284,0.003631509688327153,136.24977185530588,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
8,0.0108542172096852,0.0018395720124133863,135.5548685300164,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
9,0.008949876757214094,0.0008671699779984335,135.44686619797722,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
10,0.008220966876064674,0.0003895694926486417,135.28324136789888,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
11,0.008009148447395302,0.00019450029021331444,134.3295237007551,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
12,0.007958713624158157,0.00015148523649400627,124.6220782971941,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
13,0.007938442242357235,0.00013850084241221014,121.41103679407388,55458.8671875,55475.484375,55458.8671875,55458.8671875,55458.8671875,55458.8671875
