iteration,model_cost,residual,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
45,0.17245083416580242,0.011785677392238765,0.01,88.24524542607833,2820.23828125,2810.55859375,2820.23828125,2820.23828125,2820.23828125,2820.23828125
46,0.17244827507909624,0.0073680345497417095,0.01,44.1625172579661,2820.2421875,2810.55859375,2820.23828125,2820.23828125,2820.23828125,2820.2421875
47,0.17244166021419993,0.014764749818378248,0.01,43.73032583494205,2820.2421875,2810.55859375,2820.2421875,2820.2421875,2820.2421875,2820.2421875
48,0.17243983312107614,0.01429941824071714,0.01,87.23491133202333,2820.2421875,2810.55859375,2820.2421875,2820.2421875,2820.2421875,2820.2421875
49,0.17243684134665585,0.00831954715530044,0.01,43.67868822498713,2820.2421875,2810.55859375,2820.2421875,2820.2421875,2820.2421875,2820.2421875
50,0.17243140529971993,0.010737259818694857,0.01,43.68479263607878,2820.2421875,2810.55859375,2820.2421875,2820.2421875,2820.2421875,2820.2421875
51,0.17242545546108123,0.0058146447827111805,0.01,87.38531213393435,2820.2421875,2810.55859375,2820.2421875,2820.2421875,2820.2421875,2820.2421875
52,0.17238384191304665,0.03753842716518637,0.01,43.71921518002637,2820.2421875,2810.55859375,2820.2421875,2820.2421875,2820.2421875,2820.2421875
53,0.17237547072653833,0.02570120400180327,0.01,43.760664741043,2820.24609375,2810.55859375,2820.2421875,2820.2421875,2820.2421875,2820.24609375
54,0.17236764729074472,0.004298671523244253,0.01,43.64195292093791,2820.24609375,2810.55859375,2820.24609375,2820.24609375,2820.24609375,2820.24609375
55,0.17236689017449386,0.0050345108474885575,0.01,87.37795088300481,2820.24609375,2810.55859375,2820.24609375,2820.24609375,2820.24609375,2820.24609375
56,0.17236340393947935,0.008846133869211525,0.01,43.68304564896971,2820.24609375,2810.55859375,2820.24609375,2820.24609375,2820.24609375,2820.24609375
57,0.17236141709143643,0.00640418517136258,0.01,87.36875803407747,2820.24609375,2810.55859375,2820.24609375,2820.24609375,2820.24609375,2820.24609375
58,0.17235315430706644,0.009187907769843998,0.01,43.68102758994792,2820.25,2810.55859375,2820.24609375,2820.24609375,2820.24609375,2820.25
59,0.17235004216639643,0.004340789452640843,0.01,87.89229593600612,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
60,0.17234534717120653,0.014514525511669901,0.01,43.68503103801049,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
61,0.17234151078700977,0.021104479148185078,0.01,43.719442961970344,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
62,0.17232520563976028,0.04184489692378259,0.01,43.9313854490174,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
63,0.17231663791992224,0.035056095016388795,0.01,43.79306610603817,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
64,0.17228360342672971,0.0170721062959664,0.01,43.77913589798845,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
65,0.17228183224012722,0.011960751896428484,0.01,43.841722976998426,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
66,0.1722797050863612,0.0043719508654633775,0.01,43.816955612041056,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
67,0.17227913357024155,0.005065381002086321,0.01,43.8312137729954,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
68,0.1722729842074438,0.01585074296052591,0.01,43.87674582400359,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
69,0.17226144533046167,0.029634259716269637,0.01,43.867584636900574,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
70,0.17225660011383234,0.02344969307449795,0.01,43.81027521903161,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
71,0.17224609303828564,0.005691665804188065,0.01,43.796154723037034,2820.25,2810.55859375,2820.25,2820.25,2820.25,2820.25
72,0.1722450148322056,0.008010850520137199,0.01,43.86480035993736,2820.25390625,2810.55859375,2820.25,2820.25,2820.25,2820.25390625
73,0.17223722368490857,0.021649268790426997,0.01,43.84460802306421,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
74,0.17223082098747983,0.020045802688954964,0.01,43.859948239987716,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
75,0.172226487415006,0.012552955041142625,0.01,43.882699548034,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
76,0.1722201184772959,0.010026094440332917,0.01,43.889623143011704,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
77,0.17221860629421631,0.010819690057625762,0.01,87.54099527490325,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
78,0.17221748058925845,0.007601395326690558,0.01,43.73535368498415,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
79,0.1722151965114032,0.006979917337256645,0.01,43.78687408810947,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
80,0.17221410357236921,0.006551632453155915,0.01,87.73880357190501,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
81,0.17220347761256494,0.00427988533127531,0.01,43.805857714032754,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
82,0.17220173244934597,0.004377045281726432,0.01,87.51821741403546,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
83,0.17219966090069666,0.004439611904732203,0.01,87.59351660893299,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
84,0.17219743281256256,0.004371468894004045,0.01,87.6286225389922,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
85,0.17219365764546296,0.004281582418217617,0.01,43.81760668300558,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
86,0.1718470597063672,0.1394288238419569,0.01,43.78174321108963,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
87,0.17178239342643492,0.1129897744112877,0.01,43.782000573934056,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
88,0.17165279503951084,0.008580657612821363,0.01,43.730789517983794,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
89,0.17165217570523478,0.004179729886004234,0.01,43.71677534701303,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
90,0.1716521693775387,0.004156416634581268,0.01,43.78908683604095,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
91,0.17165215969101444,0.0041775845155399526,0.01,43.78962114092428,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
92,0.17165212741113975,0.004348570667806519,0.01,43.82211134908721,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
93,0.1716520497884937,0.004874652268599084,0.01,43.81576820299961,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
94,0.17165183983007115,0.006251532492947355,0.01,43.82317492796574,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
95,0.17165129773578403,0.009059529421676435,0.01,43.89028007502202,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
96,0.17164988035893364,0.014140058379322834,0.01,43.87253160693217,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
97,0.17164908094574277,0.012087496836844562,0.01,43.81995121005457,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
98,0.17164601031656063,0.005899739801078731,0.01,43.85298366902862,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
99,0.17164519654667315,0.007407172342863838,0.01,87.52178458997514,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
100,0.17164488372454906,0.005614076750032835,0.01,43.80001534696203,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
101,0.1716445422128498,0.004288603254042916,0.01,43.850121170980856,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
102,0.1716444413434215,0.004543843311036246,0.01,43.799672353081405,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
103,0.1716433827444317,0.008390659410087854,0.01,43.81135526893195,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
104,0.17164168479475322,0.012143366373373389,0.01,43.81616106699221,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
105,0.17163318997153854,0.027673270590370058,0.01,43.916537719080225,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
106,0.17162973355503586,0.022796654437780964,0.01,43.91140545892995,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
107,0.17161899854827062,0.007656994190263636,0.01,43.958449401077814,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
108,0.17161832639539915,0.007292573460736156,0.01,43.9902857959969,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
109,0.1716175568547157,0.0044936057645041895,0.01,43.87573023792356,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
110,0.1716169012499142,0.005971895884205528,0.01,43.813403310021386,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
111,0.17161616498690202,0.00439051376509486,0.01,87.8127032360062,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
112,0.1716135468932863,0.009749071293031352,0.01,43.80750573496334,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
113,0.1716109103521945,0.009867917362998734,0.01,87.86601597606204,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
114,0.1716086903231958,0.004618225722495341,0.01,43.88314429600723,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
115,0.17160840470844405,0.004162103862786228,0.01,44.15360112802591,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
116,0.17160749466035508,0.0077232934451341075,0.01,43.89931601693388,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
117,0.17160690172324927,0.009940744196774522,0.01,43.888374109053984,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
118,0.17160355802511268,0.018694227824004386,0.01,43.83918738598004,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
119,0.1716020264186229,0.015317756784746986,0.01,43.88172186398879,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
120,0.17159847236120307,0.005039720126120565,0.01,43.935100798960775,2820.25390625,2810.55859375,2820.25390625,2820.25390625,2820.25390625,2820.25390625
121,0.17499721941126178,0.004164556774506654,0.003,nan,2708.36328125,2810.55859375,2708.36328125,2708.36328125,2708.36328125,2708.36328125
122,0.17499721718641878,0.004150275245772141,0.003,43.37724542396609,2708.36328125,2810.55859375,2708.36328125,2708.36328125,2708.36328125,2708.36328125
123,0.17499721526834744,0.004151565588534811,0.003,43.37396377604455,2708.36328125,2810.55859375,2708.36328125,2708.36328125,2708.36328125,2708.36328125
124,0.17598896374947154,0.007005928030654884,0.001,nan,2708.36328125,2810.55859375,2708.36328125,2708.36328125,2708.36328125,2708.36328125
125,0.1759885877971269,0.004151021573192336,0.001,43.46168836101424,2708.36328125,2810.55859375,2708.36328125,2708.36328125,2708.36328125,2708.36328125
126,0.17598858658555283,0.0041503188232405236,0.001,43.50987975706812,2708.36328125,2810.55859375,2708.36328125,2708.36328125,2708.36328125,2708.36328125
127,0.17633764437014723,0.005203615305315177,0.0003,nan,2708.3671875,2810.55859375,2708.3671875,2708.3671875,2708.3671875,2708.3671875
128,0.176337536598614,0.004161925901832522,0.0003,43.46270654106047,2708.3671875,2810.55859375,2708.3671875,2708.3671875,2708.3671875,2708.3671875
129,0.17633753437829136,0.004150471134877253,0.0003,43.52309241693001,2708.3671875,2810.55859375,2708.3671875,2708.3671875,2708.3671875,2708.3671875
130,0.1764374294468377,0.004156673254278561,0.0001,nan,2708.375,2810.55859375,2708.375,2708.375,2708.375,2708.375
131,0.17643742791625822,0.004150804240713083,0.0001,43.651205713977106,2708.375,2810.55859375,2708.375,2708.375,2708.375,2708.375
