iteration,model_cost,residual,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
23,0.17955714853845167,0.027776299728080437,0.0001,52.32110064802691,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
24,0.1795526578583597,0.01353104187468191,0.0001,51.63837864599191,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
25,0.17954996683154206,0.006572395577959394,0.0001,52.010913888923824,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
26,0.17954767635732172,0.004574039502706547,0.0001,111.6424239820335,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
27,0.17953037882709547,0.019896764717775246,0.0001,53.652649061055854,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
28,0.17952583238929398,0.01783761461246306,0.0001,51.4264679759508,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
29,0.17948608638914051,0.05278543381222894,0.0001,51.77824356604833,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
30,0.17947174005751887,0.038290200789259835,0.0001,52.712444334989414,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
31,0.17945411429632588,0.008158606410797133,0.0001,52.1890760269016,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
32,0.17944535788017407,0.00794866005483588,0.0001,104.05640337103978,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
33,0.17944064301384863,0.006962352025804993,0.0001,53.49805219005793,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
34,0.17937116292621502,0.010992342874530353,0.0001,55.21200429694727,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
35,0.1793700297567607,0.01038224105877143,0.0001,506.99815860099625,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
36,0.1793452451619193,0.01666154047338344,0.0001,113.09307972399984,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
37,0.17931317978341,0.05532477811664505,0.0001,52.624720118008554,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
38,0.17930389601908894,0.04678802251622214,0.0001,52.069073155056685,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
39,0.17920539782037714,0.26575518921995706,0.0001,63.27790275297593,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
40,0.17920539782037714,0.26575518921995706,0.0001,723.6437019759323,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
41,0.17927721708239613,0.005223653725617817,0.0001,nan,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
42,0.17927715165122965,0.004568812850824018,0.0001,52.267456335015595,3167.2265625,3492.24609375,3167.2265625,3167.2265625,3167.2265625,3167.2265625
