iteration,model_cost,projected_grad_inf_norm,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
1,0.2058202000678775,0.3000000000000006,0.0001,nan,1267.52734375,1258.2109375,1267.5234375,1267.52734375,1267.52734375,1267.52734375
2,0.204030915488561,0.20000000000000073,0.0001,2.3225429500453174,1267.53125,1258.2109375,1267.53125,1267.53125,1267.53125,1267.53125
3,0.203509816495782,0.0014969262456884461,0.0001,1.1595606540795416,1267.53125,1258.2109375,1267.53125,1267.53125,1267.53125,1267.53125
4,0.20330865423651734,0.09999999999999898,0.0001,2.3757819668389857,1267.53125,1258.2109375,1267.53125,1267.53125,1267.53125,1267.53125
5,0.20113909675651712,0.19999999999999885,0.0001,1.3506830930709839,1267.53125,1258.2109375,1267.53125,1267.53125,1267.53125,1267.53125
6,0.19063652857401336,0.8999999999999984,0.0001,1.5624227861408144,1267.53125,1258.2109375,1267.53125,1267.53125,1267.53125,1267.53125
7,0.18360388267071517,1.9999999999999978,0.0001,0.8034094518516213,1267.53125,1258.2109375,1267.53125,1267.53125,1267.53125,1267.53125
8,0.17059488141329013,0.5999999999999985,0.0001,0.6803919761441648,1267.53125,1258.2109375,1267.53125,1267.53125,1267.53125,1267.53125
9,0.16884964958537524,0.29999999999999893,0.0001,0.6815944989211857,1267.53125,1258.2109375,1267.53125,1267.53125,1267.53125,1267.53125
10,0.16810440051689032,0.09999999999999898,0.0001,0.650616651866585,1267.53515625,1258.2109375,1267.53125,1267.53125,1267.53125,1267.53515625
11,0.16800489443473754,0.0009003562658950404,0.0001,0.6398802162148058,1267.53515625,1258.2109375,1267.53515625,1267.53515625,1267.53515625,1267.53515625
12,0.1679973080221598,0.10000000000000087,0.0001,1.9216003259643912,1267.53515625,1258.2109375,1267.53515625,1267.53515625,1267.53515625,1267.53515625
13,0.16771895828610572,0.09999999999999898,0.0001,1.2847710519563407,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
14,0.16735026907149952,0.0008907884318815084,0.0001,0.6111695119179785,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
15,0.1671623181508022,0.10000000000000087,0.0001,0.6391687591094524,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
16,0.16659416238905572,0.10000000000000087,0.0001,0.6726205688901246,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
17,0.15651553467460683,0.5999999999999985,0.0001,0.7326756629627198,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
18,0.15509155974908667,0.29999999999999893,0.0001,0.4903128771111369,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
19,0.15445893645588687,0.09999999999999898,0.0001,0.495260126888752,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
20,0.154358340471383,0.0003110752201235196,0.0001,0.5077037489973009,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
21,0.15428648400965425,0.10000000000000087,0.0001,2.3123195189982653,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
22,0.15406866686378334,0.0003055887277658853,0.0001,1.177719583036378,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
23,0.1539989470013483,0.0003059946822648851,0.0001,1.204250475158915,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
24,0.1502600396051259,0.29999999999999893,0.0001,1.4570523048751056,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
25,0.14657075458633026,1.199999999999998,0.0001,0.7263716910965741,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
26,0.1370882292686042,0.6999999999999986,0.0001,0.7190107379574329,1267.5390625,1258.2109375,1267.5390625,1267.5390625,1267.5390625,1267.5390625
